,allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap_amt,cdbg,cdbg_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,type,credit,n_unitsr,li_unitr,metro,dda,qct
47281,13908.0,15.0,15.0,0.0,7.0,4.0,0.0,0.0,2.0,1.0,15.0,2011,2009.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,15.0,15.0,1.0,0.0,1.0
47282,59747.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2011,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0
47283,1000000.0,56.0,55.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,56.0,2011,2010.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,56.0,55.0,1.0,0.0,2.0
47284,1000000.0,56.0,56.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,56.0,2011,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,56.0,56.0,1.0,0.0,2.0
47285,236228.0,24.0,24.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,24.0,2011,2010.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,24.0,24.0,1.0,0.0,2.0
47287,653961.0,47.0,47.0,0.0,32.0,15.0,0.0,0.0,2.0,1.0,47.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,47.0,47.0,1.0,0.0,2.0
47288,363404.0,60.0,59.0,0.0,0.0,50.0,10.0,0.0,2.0,1.0,60.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,60.0,59.0,1.0,0.0,2.0
47289,929726.0,76.0,76.0,6.0,53.0,18.0,0.0,0.0,2.0,1.0,76.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,76.0,76.0,1.0,0.0,2.0
47290,652427.0,40.0,36.0,0.0,0.0,0.0,36.0,4.0,2.0,1.0,34.0,2012,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,40.0,36.0,1.0,0.0,2.0
47291,422691.0,64.0,63.0,1.0,49.0,14.0,0.0,0.0,2.0,1.0,64.0,2012,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,64.0,63.0,1.0,0.0,1.0
47292,1000000.0,70.0,70.0,0.0,62.0,8.0,0.0,0.0,2.0,1.0,70.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,70.0,70.0,1.0,0.0,1.0
47293,263616.0,23.0,23.0,0.0,21.0,2.0,0.0,0.0,2.0,1.0,23.0,2012,2010.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,23.0,23.0,1.0,0.0,2.0
47294,898421.0,56.0,52.0,0.0,0.0,0.0,29.0,27.0,2.0,1.0,52.0,2012,2010.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,56.0,52.0,1.0,0.0,2.0
47295,658399.0,150.0,150.0,0.0,74.0,76.0,0.0,0.0,2.0,1.0,150.0,2012,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,150.0,150.0,1.0,0.0,2.0
47296,562375.0,30.0,30.0,0.0,4.0,18.0,8.0,0.0,2.0,1.0,30.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,30.0,30.0,1.0,0.0,2.0
47297,1000000.0,76.0,76.0,0.0,16.0,36.0,24.0,0.0,2.0,1.0,76.0,2012,2010.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,76.0,76.0,1.0,0.0,2.0
47298,51048.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,2.0
47299,847565.0,60.0,60.0,0.0,15.0,30.0,15.0,0.0,2.0,1.0,60.0,2012,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,60.0,60.0,1.0,0.0,2.0
47300,960807.0,72.0,72.0,0.0,12.0,44.0,16.0,0.0,2.0,1.0,72.0,2012,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,72.0,72.0,1.0,0.0,2.0
47301,462864.0,48.0,45.0,11.0,22.0,15.0,0.0,0.0,2.0,1.0,45.0,2012,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,48.0,45.0,1.0,0.0,1.0
47302,1000000.0,137.0,96.0,0.0,97.0,25.0,0.0,0.0,2.0,1.0,96.0,2013,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,137.0,96.0,1.0,0.0,2.0
47303,885279.0,268.0,268.0,0.0,48.0,133.0,0.0,0.0,2.0,2.0,0.0,2013,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,268.0,268.0,1.0,0.0,2.0
47304,1000000.0,62.0,61.0,1.0,24.0,23.0,7.0,7.0,2.0,1.0,61.0,2013,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,62.0,61.0,1.0,0.0,1.0
47305,72319.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,2013,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,1.0,0.0,2.0
47306,66758.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2013,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,1.0
47307,332664.0,32.0,32.0,0.0,32.0,0.0,0.0,0.0,2.0,1.0,32.0,2013,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,32.0,32.0,1.0,0.0,1.0
47308,460225.0,48.0,48.0,0.0,48.0,0.0,0.0,0.0,2.0,1.0,48.0,2013,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,48.0,48.0,1.0,0.0,2.0
47309,770251.0,55.0,55.0,0.0,42.0,13.0,0.0,0.0,2.0,1.0,55.0,2013,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,55.0,55.0,1.0,0.0,2.0
47310,56427.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2013,2011.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,2.0
47311,646087.0,60.0,56.0,0.0,52.0,8.0,0.0,0.0,2.0,1.0,56.0,2013,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,56.0,1.0,0.0,2.0
47312,46583.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2014,2012.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0
47313,1000000.0,74.0,66.0,0.0,18.0,27.0,0.0,8.0,2.0,1.0,66.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,74.0,66.0,1.0,0.0,1.0
47314,142011.0,20.0,19.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,19.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,20.0,19.0,1.0,0.0,2.0
47315,65821.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2014,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,1.0
47316,154733.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,20.0,2014,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,20.0,20.0,1.0,0.0,1.0
47317,999389.0,59.0,50.0,0.0,27.0,26.0,0.0,0.0,2.0,1.0,50.0,2014,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,59.0,50.0,1.0,0.0,1.0
47318,376486.0,38.0,38.0,0.0,36.0,2.0,0.0,0.0,2.0,1.0,38.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,38.0,38.0,1.0,0.0,2.0
47319,1000000.0,72.0,64.0,0.0,0.0,24.0,0.0,9.0,2.0,1.0,64.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,72.0,64.0,1.0,0.0,2.0
47320,279987.0,42.0,33.0,0.0,42.0,0.0,0.0,0.0,2.0,1.0,33.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,42.0,33.0,1.0,0.0,2.0
47321,625175.0,65.0,47.0,0.0,46.0,9.0,0.0,0.0,2.0,1.0,47.0,2014,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,65.0,47.0,1.0,0.0,2.0
47322,156800.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,20.0,2014,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,20.0,20.0,1.0,0.0,1.0
47323,1000000.0,72.0,71.0,0.0,14.0,34.0,16.0,8.0,2.0,1.0,71.0,2014,2012.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,72.0,71.0,1.0,0.0,2.0
47324,996622.0,115.0,86.0,13.0,91.0,11.0,0.0,0.0,2.0,1.0,86.0,2014,2016.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,115.0,86.0,1.0,0.0,1.0
47326,1000000.0,72.0,64.0,0.0,0.0,24.0,0.0,9.0,2.0,1.0,64.0,2014,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,72.0,64.0,1.0,0.0,2.0
47327,1285094.0,180.0,180.0,0.0,0.0,36.0,0.0,36.0,2.0,2.0,0.0,2015,2016.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,180.0,180.0,1.0,0.0,1.0
47328,493595.0,42.0,39.0,0.0,42.0,0.0,0.0,0.0,2.0,1.0,39.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,42.0,39.0,1.0,0.0,1.0
47329,115461.0,6.0,6.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,6.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,6.0,1.0,0.0,1.0
47330,54086.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,2015,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,2.0
47331,154470.0,21.0,21.0,7.0,14.0,0.0,0.0,0.0,2.0,1.0,21.0,2015,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,21.0,21.0,1.0,0.0,1.0
47332,155547.0,171.0,35.0,17.0,74.0,79.0,0.0,1.0,1.0,2.0,0.0,2015,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,171.0,35.0,1.0,0.0,2.0
47333,423263.0,87.0,86.0,87.0,0.0,0.0,0.0,0.0,2.0,1.0,86.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,87.0,86.0,1.0,0.0,1.0
47334,901360.0,101.0,79.0,16.0,85.0,0.0,16.0,0.0,2.0,1.0,79.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,101.0,79.0,1.0,0.0,1.0
47335,331426.0,32.0,32.0,0.0,4.0,16.0,8.0,4.0,2.0,1.0,32.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,32.0,32.0,1.0,2.0,2.0
47336,615683.0,168.0,168.0,0.0,0.0,74.0,54.0,40.0,2.0,1.0,123.0,2015,2013.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,168.0,168.0,1.0,0.0,2.0
47337,1000000.0,105.0,85.0,0.0,82.0,23.0,0.0,0.0,2.0,1.0,85.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,105.0,85.0,1.0,0.0,2.0
47338,222415.0,31.0,25.0,0.0,31.0,0.0,0.0,0.0,2.0,1.0,25.0,2015,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,31.0,25.0,1.0,0.0,2.0
47339,531140.0,49.0,45.0,0.0,0.0,12.0,26.0,8.0,2.0,1.0,45.0,2015,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,49.0,45.0,1.0,0.0,2.0
47340,1039492.0,212.0,210.0,0.0,84.0,104.0,22.0,0.0,2.0,2.0,0.0,2015,2013.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,212.0,210.0,1.0,0.0,1.0
47341,709241.0,100.0,79.0,0.0,88.0,12.0,0.0,0.0,2.0,1.0,79.0,2015,2016.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,79.0,1.0,0.0,2.0
47342,879088.0,62.0,61.0,0.0,46.0,16.0,0.0,0.0,2.0,1.0,61.0,2016,2017.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,62.0,61.0,1.0,0.0,1.0
47343,50739.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,2.0
47344,1000000.0,113.0,83.0,5.0,104.0,4.0,0.0,0.0,2.0,1.0,83.0,2016,2017.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,113.0,83.0,1.0,0.0,1.0
47345,165250.0,25.0,25.0,0.0,4.0,18.0,3.0,0.0,2.0,1.0,25.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,25.0,25.0,1.0,0.0,2.0
47346,996402.0,97.0,78.0,14.0,62.0,21.0,0.0,0.0,2.0,1.0,78.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,97.0,78.0,1.0,0.0,1.0
47347,170736.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,2.0,1.0,24.0,2016,2016.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,24.0,24.0,1.0,0.0,2.0
47348,254764.0,28.0,25.0,2.0,18.0,8.0,0.0,0.0,2.0,1.0,25.0,2016,2015.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,28.0,25.0,1.0,0.0,2.0
47349,1000000.0,112.0,66.0,0.0,98.0,14.0,0.0,0.0,2.0,1.0,66.0,2016,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,112.0,66.0,1.0,0.0,1.0
47355,817761.0,159.0,159.0,0.0,0.0,159.0,1.0,0.0,2.0,1.0,159.0,2017,2016.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,159.0,159.0,1.0,0.0,1.0
47357,56611.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2017,2017.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,2.0
47359,83850.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,6.0,2017,2016.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,6.0,1.0,0.0,2.0
47362,326436.0,120.0,60.0,0.0,75.0,45.0,0.0,0.0,2.0,2.0,0.0,2017,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,120.0,60.0,1.0,0.0,1.0
47365,1606247.0,370.0,368.0,0.0,176.0,146.0,48.0,0.0,2.0,1.0,48.0,2017,2016.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,370.0,368.0,1.0,0.0,1.0
51983,218178.0,28.0,27.0,0.0,10.0,18.0,0.0,0.0,2.0,1.0,27.0,2015,2014.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,28.0,27.0,1.0,0.0,2.0
51984,222333.0,12.0,12.0,0.0,0.0,4.0,8.0,0.0,2.0,1.0,12.0,2016,2014.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,12.0,12.0,1.0,0.0,2.0
51986,270127.0,20.0,20.0,0.0,4.0,4.0,12.0,0.0,2.0,1.0,20.0,2016,2014.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,20.0,20.0,1.0,0.0,2.0
